FIT101,LIT101,MV101,P101,P102,AIT201,AIT202,AIT203,FIT201,MV201,P201,P202,P203,P204,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603,Actual,Prediction,Probability,Result
-1.5651784,1.6773654,-2.8807752,0.60675,-0.04660751,-1.0094775,1.3980618,-0.7867992,0.6073511,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.5305014,0.4742506,0.24477433,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35583344,-0.88426846,0.19703874,0.092803925,0.0,0.16158266,-0.006451257,0.0,0.16456808,-0.6996948,-1.0754848,1.2519094,0.37206322,0.19432004,0.19093795,0.10974768,0.14211059,0.16504763,0.0,0.11008273,-0.51414394,0.07572091,-0.099023014,0.0,-0.09145291,0.0,0,1,0.5360626798875362,False Positive
0.54033595,-0.7342611,0.3359525,0.60675,-0.04660751,2.4898808,-0.36224002,-0.13485345,0.6113681,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.49614376,0.48101377,-0.48973998,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.5043319,0.22181197,0.34613022,0.0,0.16158266,-0.006451257,0.0,0.16456808,-0.30085912,-0.56378096,-1.9644446,0.37735605,0.2202464,0.1555825,0.12618415,0.1061107,0.16504763,0.0,0.12389222,1.5137064,0.10168885,-0.09818133,0.0,-0.09145291,0.0,0,1,0.6909454439787753,False Positive
-1.5651784,1.6418259,-2.8807752,0.60675,-0.04660751,1.9453316,0.014774017,-0.02299198,0.63157177,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.5083495,0.47590357,-1.2040308,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35583344,-0.569517,-1.6777931,-0.3897778,0.0,0.16158266,-0.006451257,0.0,-6.076513,-0.5312902,-0.32652405,-0.024601618,0.056383513,-1.734732,-2.1166523,-3.2113953,-6.0127554,-6.058857,0.0,-2.0040843,-3.7693753,-1.5992851,-0.099023014,0.0,-0.09145291,0.0,0,1,0.8629981595947754,False Positive
0.75183123,-0.7456632,0.3359525,0.60675,-0.04660751,-1.3583515,1.636747,-0.8101019,0.616803,0.32165465,5.046548,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.5350219,0.47124386,-0.93122274,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35583344,-0.82467043,0.15824123,-0.10739102,0.0,0.16158266,-0.006451257,0.0,0.16456808,-1.2802118,-0.95796746,-3.6478686,0.17117614,0.1599048,0.13979995,0.11522679,0.14468187,0.16504763,0.0,0.062386744,-0.56750816,0.0064719627,-0.099023014,0.0,-0.09145291,0.0,0,1,0.6382060334641856,False Positive
0.7015943,-0.72000813,0.3359525,0.60675,-0.04660751,3.054146,-0.52769786,-0.2047663,0.5980173,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.47037518,0.48567232,-0.58698714,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.4885006,0.19516762,0.12186441,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.632207,-0.72138643,-0.115805425,0.19667764,0.21682486,0.15248081,0.14082596,0.16504763,0.0,0.102553844,1.7805259,0.087083995,-0.09818133,0.0,-0.09145291,0.0,0,1,0.7224664582960663,False Positive
-1.5651784,1.775168,-2.8807752,-1.6481252,-0.04660751,2.9585853,0.50027907,-0.3941158,-1.651437,-3.0202951,-0.19815527,0.0,-1.6393385,-0.0062324977,-1.4252319,-0.006176598,0.5029252,0.48116395,-0.9335163,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.5946589,0.14842604,-0.4611087,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.18659753,-0.7363315,-0.92205083,-0.15407047,0.14482123,0.13600959,0.17220372,0.18454169,0.16504763,0.0,0.16322103,1.3002481,0.15146354,-0.09818133,0.0,-0.09145291,0.0,0,1,0.5216210693932399,False Positive
0.7337903,-0.72665936,0.3359525,0.60675,-0.04660751,3.054146,-0.55210984,-0.20768,0.5971903,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.4839366,0.48552218,-0.56633276,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.47452924,0.19750561,0.13830277,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.64559394,-0.6990846,-0.115805425,0.20846203,0.15242796,0.14152344,0.14211059,0.16504763,0.0,0.10840878,1.8872551,0.0924937,-0.09818133,0.0,-0.09145291,0.0,0,1,0.7320874337542242,False Positive
0.6452512,-0.63164145,0.3359525,0.60675,-0.04660751,3.0617342,-0.51684624,-0.23331465,0.59600836,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.47896424,0.49574143,0.22842251,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.48943058,0.20264481,0.019124795,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.31954277,-0.65154177,-0.77712363,-0.08710726,0.20563363,0.1379023,0.14809804,0.13953932,0.16504763,0.0,0.10715527,1.9939841,0.093034,-0.09818133,0.0,-0.09145291,0.0,0,1,0.6811118378933901,False Positive
0.7196352,-0.68896943,0.3359525,0.60675,-0.04660751,3.0571804,-0.55210984,-0.21350513,0.59848934,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.47579947,0.48522183,-0.5284672,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.47639284,0.19236276,0.22372381,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.632207,-0.749255,-0.091891326,0.19667764,0.12211977,0.13604519,0.14725314,0.16504763,0.0,0.09669631,1.5137064,0.08113062,-0.09818133,0.0,-0.09145291,0.0,0,1,0.6277640941098493,False Positive
0.64053255,-0.6930862,0.3359525,0.60675,-0.04660751,3.0571804,-0.55210984,-0.2105937,0.5983713,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.47896424,0.48446986,-0.5383636,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.4782564,0.19516762,0.20640448,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.632207,-0.72138643,-0.091891326,0.20563363,0.29511157,0.13933247,0.14596851,0.16504763,0.0,0.10087989,1.8872551,0.08762429,-0.09818133,0.0,-0.09145291,0.0,0,1,0.7287327696991893,False Positive
0.59057295,-0.7535813,0.3359525,0.60675,-0.04660751,3.054146,-0.55481005,-0.20709817,0.5982533,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.4676623,0.4891284,-0.64249474,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.48384348,0.19797248,0.07783358,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.32840762,-0.64113164,-0.70465136,-0.08710726,0.19149163,0.28627396,0.15138532,0.17811249,0.16504763,0.0,0.10046206,2.1007133,0.08545973,-0.09818133,0.0,-0.09145291,0.0,0,1,0.773874388480114,False Positive
0.6197159,-0.61675507,0.3359525,0.60675,-0.04660751,2.488366,-0.34325388,-0.14941968,0.6103051,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.4984033,0.4832674,0.47541207,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.4940877,0.21012565,0.42421266,0.0,0.16158266,-0.006451257,0.0,0.16456808,-0.30529848,-0.5414694,-1.334548,-0.08710726,0.19856079,0.1688414,0.12837511,0.14211059,0.16504763,0.0,0.121797815,1.5137064,0.09790341,-0.09818133,0.0,-0.09145291,0.0,0,1,0.5017478795199234,False Positive
0.6793902,-0.6902363,0.3359525,0.60675,-0.04660751,3.0632489,-0.55481005,-0.21641883,0.5976623,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.48348472,0.48807728,-0.50394,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.48104995,0.18628617,0.24016142,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.6396461,-0.749255,-0.091891326,0.19667764,0.28942847,0.15357713,0.14211059,0.16504763,0.0,0.104225196,1.8338904,0.091953404,-0.09818133,0.0,-0.09145291,0.0,0,1,0.7911084007844449,False Positive
0.6113896,-0.7234923,0.3359525,0.60675,-0.04660751,2.4853315,-0.37038296,-0.13252158,0.61148614,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.4875533,0.4883776,0.12687285,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.5248167,0.21339738,0.02000576,0.0,0.16158266,-0.006451257,0.0,0.16456808,-0.30972397,-0.5652665,-1.9811623,30.10671,0.2037468,0.27238414,0.13166241,0.14596851,0.16504763,0.0,0.1021334,1.4603418,0.07301606,-0.09818133,0.0,-0.09145291,0.0,0,1,0.5187080058984797,False Positive
0.5911284,-0.6921365,0.3359525,0.60675,-0.04660751,3.0571804,-0.55210984,-0.215837,0.5932914,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.46449754,0.48477018,-0.5129759,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.47359928,0.20311533,0.2193205,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.6366693,-0.7381041,-0.091891326,0.2117612,0.1555825,0.1557681,0.14082596,0.16504763,0.0,0.10087989,2.1007133,0.087083995,-0.09818133,0.0,-0.09145291,0.0,0,1,0.6936058065908828,False Positive
0.5977891,1.7903706,0.3359525,-1.6481252,-0.04660751,3.023812,0.2805884,-0.45063064,-1.651437,-3.0202951,-0.19815527,0.0,-1.6393385,-0.0062324977,-1.4252319,-0.006176598,0.47806042,0.48522183,-0.72252953,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.51177895,0.1629172,-0.43997386,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.42590725,-0.7155054,-0.6433474,-0.10623979,0.16650684,0.21682486,0.15138532,0.17682585,0.16504763,0.0,0.12096214,1.8338904,0.106558256,-0.09818133,0.0,-0.09145291,0.0,0,1,0.5190869772181993,False Positive
0.6424755,-0.6300575,0.3359525,-1.6481252,-0.04660751,3.0617342,-0.5059946,-0.29215908,-1.6315879,-3.0202951,-0.19815527,0.0,-1.6393385,-0.0062324977,-1.4252319,-0.006176598,0.4626899,0.48958007,3.1986141,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.50153834,0.19282962,0.06609167,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.31954277,-0.6634432,-0.7826904,-0.08710726,0.19526161,0.28564304,0.1349497,0.14596851,0.16504763,0.0,0.09167444,2.0473487,0.08113062,-0.09818133,0.0,-0.09145291,0.0,0,1,0.5376491408371511,False Positive
0.58474416,0.035385836,0.3359525,-1.6481252,-0.04660751,-1.1186903,2.181919,-1.173071,-1.651437,-3.0202951,-0.19815527,0.0,-1.6393385,-0.0062324977,-1.4252319,-0.006176598,-1.8980771,-1.6197702,0.8742959,-0.053037953,-1.8383023,-9.88168,3.871489,-0.05106706,0.48978215,0.35593557,-0.88054496,0.20544967,0.72245073,0.0,0.16158266,-0.006451257,0.0,0.16456808,-0.6021952,-1.045734,-2.014615,0.25248656,0.2013892,0.12843376,0.10426942,0.14082596,0.16504763,0.0,0.0715922,-0.8343307,0.021620488,-0.099023014,0.0,-0.09145291,0.0,0,1,0.7072241292517513,False Positive
-1.5651784,1.6773654,-2.8807752,0.60675,-0.04660751,-1.0094775,1.3763584,-0.7867992,0.60628724,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.5336662,0.47289798,0.23659788,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35583344,-0.88426846,0.2087214,0.09074884,0.0,0.16158266,-0.006451257,0.0,0.16456808,-0.6996948,-1.0754848,1.3299484,0.3481479,0.19432004,0.2452354,0.13714153,0.14211059,0.16504763,0.0,0.1151046,-0.51414394,0.08167429,-0.099023014,0.0,-0.09145291,0.0,0,1,0.68794754138557,False Positive
0.6877165,-0.7276099,0.3359525,0.60675,-0.04660751,3.054146,-0.5412582,-0.2105937,0.5980173,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.46946993,0.4876256,-0.57708967,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.48477346,0.20778766,0.13712865,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.64559394,-0.7325373,-0.082324445,0.19620685,0.18967614,0.13056692,0.14211059,0.16504763,0.0,0.11092102,1.8872551,0.096279144,-0.09818133,0.0,-0.09145291,0.0,0,1,0.7891670658738854,False Positive
0.56670326,-0.69467014,0.3359525,0.60675,-0.04660751,3.0632489,-0.55481005,-0.21641883,0.5977813,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.4767033,0.48702496,-0.49748564,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.47639284,0.20685393,0.25513253,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.6396461,-0.76597273,-0.091891326,0.2013892,0.1435854,0.12837511,0.17039666,0.16504763,0.0,0.10087989,2.1540778,0.08924518,-0.09818133,0.0,-0.09145291,0.0,0,1,0.7758605367515439,False Positive
0.63220626,-0.7041721,0.3359525,0.60675,-0.04660751,3.0632489,-0.5710875,-0.21816659,0.6023892,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.48619756,0.48717514,-0.48457694,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.47639284,0.19236276,0.26159093,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.6396461,-0.7381041,-0.091891326,0.19149163,0.07098178,0.15248081,0.13953932,0.16504763,0.0,0.09627586,1.9939841,0.08167429,-0.09818133,0.0,-0.09145291,0.0,0,1,0.7803451486528271,False Positive
0.67828006,-0.5496096,0.3359525,0.60675,-0.04660751,2.951002,-0.12084607,-0.20651408,0.60711515,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.50654185,0.4835677,0.85493284,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.5555457,0.1834813,0.8765598,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.22205696,-0.6679055,-0.7102355,-0.13972075,0.1702768,0.120857954,0.15248081,0.14082596,0.16504763,0.0,0.1866512,1.2468836,0.18446544,-0.09818133,0.0,-0.09145291,0.0,0,1,0.8015326450980697,False Positive
0.7101979,-0.7412294,0.3359525,0.60675,-0.04660751,3.054146,-0.5249807,-0.2047663,0.5977813,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.4812252,0.48657447,-0.6407737,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.48477346,0.19049528,0.07049498,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.35942772,-0.6634432,-0.72138643,-0.08710726,0.19196242,0.24207594,0.15138532,0.14596851,0.16504763,0.0,0.100041606,1.8872551,0.08654033,-0.09818133,0.0,-0.09145291,0.0,0,1,0.8535961639406074,False Positive
0.55421376,-0.80235785,0.3359525,0.60675,-0.04660751,3.0495968,-0.4978601,-0.18903643,0.60014427,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.48077327,0.4909327,-0.85118794,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35603768,-0.5033983,0.18675303,-0.19809557,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.36386704,-0.67831564,-0.62104553,-0.08710726,0.19007559,0.32036757,0.15028985,0.14468187,0.16504763,0.0,0.100041606,1.7805259,0.08491944,-0.09818133,0.0,-0.09145291,0.0,0,1,0.692669503847034,False Positive
0.6452512,-0.6268905,0.3359525,0.60675,-0.04660751,3.0617342,-0.51684624,-0.23331465,0.59600836,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.4622366,0.49574143,0.22842251,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.48943058,0.21199313,0.018831646,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.31954277,-0.6485707,-0.77712363,-0.08710726,0.20563363,0.07413632,0.14809804,0.14211059,0.16504763,0.0,0.105063476,1.9939841,0.093034,-0.09818133,0.0,-0.09145291,0.0,0,1,0.6499198563082812,False Positive
0.74655795,-0.72665936,0.3359525,0.60675,-0.04660751,3.054146,-0.546684,-0.2047663,0.5943544,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.46811423,0.48401937,-0.5955933,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.48104995,0.20077734,0.11951694,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.632207,-0.72138643,-0.082324445,0.2089328,0.12022705,0.15248081,0.14082596,0.16504763,0.0,0.10631698,2.1007133,0.087083995,-0.09818133,0.0,-0.09145291,0.0,0,1,0.6953516737996078,False Positive
0.73823076,-0.69498724,0.3359525,0.60675,-0.04660751,3.0662832,-0.55481005,-0.21641883,0.59529936,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.47625136,0.48552218,-0.4910313,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.48104995,0.1820807,0.23575887,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.6396461,-0.749255,-0.091891326,0.19667764,0.22187705,0.15357713,0.14211059,0.16504763,0.0,0.09627586,1.8338904,0.08167429,-0.09818133,0.0,-0.09145291,0.0,0,1,0.7659401286122474,False Positive
0.64774877,-0.7133569,0.3359525,0.60675,-0.04660751,3.054146,-0.52769786,-0.21234147,0.59565437,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.47444373,0.48822743,-0.5577266,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.47918636,0.20217794,0.1702993,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.65898085,-0.7269532,-0.082324445,0.2013892,0.20861813,0.14700255,0.14082596,0.16504763,0.0,0.11259497,2.1007133,0.097363114,-0.09818133,0.0,-0.09145291,0.0,0,1,0.7639022093305912,False Positive
0.53978133,-0.67630047,0.3359525,0.60675,-0.04660751,3.0693176,-20.584776,-0.21641883,0.5978993,0.32165465,-0.19815527,0.0,-1.6393385,-0.0062324977,0.7016402,-0.006176598,0.47896424,0.48492035,-0.45703745,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.47359928,0.19049528,0.2739191,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.341698,-0.6336925,-0.7381041,-0.07754163,0.19856079,0.26922467,0.15248081,0.14082596,0.16504763,0.0,0.09962377,2.0473487,0.083835475,-0.09818133,0.0,-0.09145291,0.0,0,1,0.7530440832695037,False Positive
0.54172426,0.48292089,0.3359525,-1.6481252,-0.04660751,1.0200597,1.1864971,-0.60677034,-1.651437,-3.0202951,-0.19815527,0.0,-1.6393385,-0.0062324977,-1.4252319,-0.006176598,-2.0133576,-2.1077688,1.1716279,-0.053037953,-1.8383023,-0.07148143,-0.19763958,-0.05106706,-2.0417242,0.35583344,-0.6887131,0.1624467,0.34466296,0.0,0.16158266,-0.006451257,0.0,0.16456808,-0.29199427,-0.7958329,0.89514947,0.15682644,0.15849243,0.082978874,0.15357713,0.17811249,0.16504763,0.0,0.18372113,1.08679,0.17418632,-0.09818133,0.0,-0.09145291,0.0,0,1,0.5072394090886171,False Positive
0.7018716,0.5275799,0.3359525,-1.6481252,-0.04660751,1.0200597,1.1864971,-0.60968405,-1.651437,-3.0202951,-0.19815527,0.0,-1.6393385,-0.0062324977,-1.4252319,-0.006176598,-2.0133576,-2.1077688,1.169909,-0.053037953,-1.8383023,-0.07148143,-0.19763958,-0.05106706,-2.0417242,0.35583344,-0.6803325,0.15964547,0.31530857,0.0,0.16158266,-0.006451257,0.0,0.16456808,-0.29199427,-0.7958329,0.9174513,0.1472608,0.14670806,0.120857954,0.1787783,0.17811249,0.16504763,0.0,0.17828141,1.08679,0.16607177,-0.09818133,0.0,-0.09145291,0.0,0,1,0.5130938519844994,False Positive
0.5333971,-0.678517,0.3359525,0.60675,-0.04660751,3.0556655,-20.584776,-0.21641883,0.60038024,0.32165465,-0.19815527,0.0,-1.6393385,-0.0062324977,0.7016402,-0.006176598,0.46585327,0.48492035,-0.45789796,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.48011997,0.19516762,0.27215794,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.341698,-0.6336925,-0.7381041,-0.115805425,0.2089328,0.24712813,0.15248081,0.17682585,0.16504763,0.0,0.10046206,2.0473487,0.093034,-0.09818133,0.0,-0.09145291,0.0,0,1,0.8240359153741411,False Positive
0.5367283,-0.70955646,0.3359525,0.60675,-0.04660751,3.0632489,-0.53854954,-0.21641883,0.6013253,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.47896424,0.48492035,-0.47597077,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.47639284,0.18301444,0.26481935,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.341698,-0.6470794,-0.7381041,-0.091891326,0.20799124,0.29574248,0.15138532,0.15496899,0.16504763,0.0,0.1021334,2.0473487,0.08978885,-0.09818133,0.0,-0.09145291,0.0,0,1,0.7984657641881575,False Positive
0.7015943,-0.72444284,0.3359525,0.60675,-0.04660751,3.0571804,-0.5439669,-0.21350513,0.5983713,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.4767033,0.48401937,-0.5344907,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.4782564,0.18769042,0.19730471,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.632207,-0.7325373,-0.08710726,0.19761921,0.20419686,0.1557681,0.15111107,0.16504763,0.0,0.09753198,1.8872551,0.08654033,-0.09818133,0.0,-0.09145291,0.0,0,1,0.6983015537126338,False Positive
-1.5651784,0.8012315,-2.8807752,0.60675,-0.04660751,-1.3644202,1.5282559,-0.7436846,0.6228289,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,-2.0531409,-2.1077688,-0.732427,-0.053037953,-1.8383023,-0.07148143,-0.19763958,-0.05106706,-2.0417242,0.35583344,-0.9885669,-1.4571685,0.92235255,0.0,0.16158266,-0.006451257,0.0,0.16456808,-2.2772942,-1.3090162,-0.838445,0.35293072,-1.4980807,0.2124233,-3.1818106,-6.0127554,0.16504763,0.0,-1.9158008,-3.7693753,-1.534362,-0.099023014,0.0,-0.09145291,0.0,0,1,0.6584235461599451,False Positive
0.5481077,-0.73901206,0.3359525,0.60675,-0.04660751,3.054146,-0.52769786,-0.21234147,0.59848934,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.4622366,0.48807728,-0.5598784,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.48570704,0.21012565,0.17470185,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.6530331,-0.7269532,-0.08710726,0.19667764,0.27553865,0.15138532,0.17939714,0.16504763,0.0,0.10087989,1.7805259,0.08762429,-0.09818133,0.0,-0.09145291,0.0,0,1,0.7756169778600857,False Positive
0.5889073,-0.7364784,0.3359525,0.60675,-0.04660751,3.054146,-0.53854954,-0.20709817,0.5989623,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.48348472,0.48492035,-0.60376865,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.47639284,0.19563448,0.0913359,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.6396461,-0.70465136,-0.082324445,0.19903526,0.27175322,0.15138532,0.17682585,0.16504763,0.0,0.09627586,1.9939841,0.08005003,-0.09818133,0.0,-0.09145291,0.0,0,1,0.7868483496395804,False Positive
0.7110307,0.6843597,0.3359525,-1.6481252,-0.04660751,-0.7925715,2.0951314,-0.8456413,-1.651437,-3.0202951,-0.19815527,0.0,-1.6393385,-0.0062324977,-1.4252319,-0.006176598,-2.0169744,-2.1077688,1.1561365,-0.053037953,-1.8383023,-0.07148143,-0.19763958,-0.05106706,-2.0417242,0.35583344,-0.7911479,0.20404907,0.2689295,0.0,0.16158266,-0.006451257,0.0,0.16456808,-0.09258333,-1.0100297,-1.5073438,0.1855246,0.19714843,0.17767903,0.12947145,0.14725314,0.16504763,0.0,0.100041606,-0.4074145,0.06814665,-0.099023014,0.0,-0.09145291,0.0,0,1,0.5051681023335414,False Positive
0.69298977,-0.7282433,0.3359525,0.60675,-0.04660751,3.054146,-0.5249807,-0.20535041,0.59589034,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.4812252,0.4850717,-0.638623,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.48943058,0.18862416,0.07108204,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.35942772,-0.6530331,-0.72138643,-0.08710726,0.19196242,0.14548305,0.15138532,0.13953932,0.16504763,0.0,0.100041606,1.8872551,0.084379144,-0.09818133,0.0,-0.09145291,0.0,0,1,0.8548897163840627,False Positive
0.64497393,0.4401629,0.3359525,-1.6481252,-0.04660751,1.0200597,1.167511,-0.6114318,-1.651437,-3.0202951,-0.19815527,0.0,-1.6393385,-0.0062324977,-1.4252319,-0.006176598,-2.0133576,-2.1077688,1.1694793,-0.053037953,-1.8383023,-0.07148143,-0.19763958,-0.05106706,-2.0417242,0.35583344,-0.6887131,0.1605792,0.36932012,0.0,0.16158266,-0.006451257,0.0,0.16456808,-0.29199427,-0.7958329,0.89514947,0.12812828,0.16414922,0.12148886,0.16453451,0.18454169,0.16504763,0.0,0.18372113,1.08679,0.16769603,-0.09818133,0.0,-0.09145291,0.0,0,1,0.5011455676449116,False Positive
